"line","section_name","section_artist","song_name","artist_name","song_id"
"Is tearing me apart","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Maybe I should get some help","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Maybe I should fly out to Montana","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"It's quiet","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Out past the electric lines","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Out where no one will know my name","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Oh, I've had it now","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"I am walking down to your house","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Banging on the door","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"""Please, please, please, Mr. Hox","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Won't you tell your daughter I'm all alone","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"And I'm not handling this well.""","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"You never know what you have","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Until you get it yanked out of your chest","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"I am walking to the water","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Standing on the bank","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Staring at my reflection","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"""Oh my god, I look pathetic tonight.""","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Well, guess what now?","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"I'm diving in this river","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Fishing out my heart","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Never gonna let you","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Never gonna let you get your hands on this again","Somewhere under water","Saves the Day","Holly Hox, Forget Me Nots","Saves the Day",1439520
"Somewhere under water maybe you could find my heart","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"'Cause that's where I threw it after you had torn it out","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Three days ago","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"The doctor told me, ""Every skyline and every night spent alone","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Are tearing you apart.""","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Maybe I should get some help","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Maybe I should fly out to Montana","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"I've heard it's quite quiet way out past the electric lines","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Out where no one will ever know my name","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Oh, I've had it now","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"I'm walking down to your house","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"I'm banging on the door","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Please, please, please, Mr. Hox","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Won't you tell your daughter I'm all alone","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"And I'm not handling this well","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"You never know just what you have","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Until you get it yanked out of your chest","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Well that's it","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"I'm walking to the water","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"I'm standing on the bank","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"I'm staring at my reflection","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Oh my god, I look pathetic tonight","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"Well, guess what","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"I'm diving in this river","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"And I'm fishing out my heart","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"And I'm never gonna let you get your hands on this again","Somewhere under water maybe you could find my heart","Saves the Day","Holly, hox forget me not","Saves the Day",2051312
"""Oh, how pretty the sky is! I oughta go there on a rocket that never comes down","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"Which way do we go now, Stella - this way?","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"No hun, this way.""","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"Ever think we should try to re-establish that connection that we made during last summer's days?","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"Maybe I should be subtle or maybe I should be more pure","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"But I think we should talk about what we were going through","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"And I wonder what it would be like if we had","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"Kept up that aversion and maybe kept listing","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"All the people that we hated","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"But isn't it ironic how you still have ideals and I still have nothing?","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"And now I'm hoping that you'll change so we can see straight some day (some day)","Intro","Blanche DuBois and Stella Kowalski from A Streetcar Named Desire (1951)","Hot Time in Delaware","Saves the Day",947543
"Remember that last Friday before we left for Mexico?","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"We kissed and nothing seemed to matter like Billie Holiday might sing","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"And it rained and everything was going to be just fine-","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"It was like music-","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"And it makes me sad to know I had gotten into something","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"That I could not deal with","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"And I will sit in my room and sleep all day","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"And think up dreams like I am the cutest kid in school","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"Or I could be crazy and sing about memories-","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"Hey I remember when I sat on those steps watching the moon","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"Chase the sky back until the world seemed like it would explode","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"And I could picture going up with it","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"It'd be just how I'd like to go and I'd sing","Remember that last Friday before we left for Mexico?","Saves the Day","Houses and Billboards","Saves the Day",1371864
"Your middle finger was clutching my thumb","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Through the park, and over McDougal","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"The torches were blazing above our street","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"And just down from the sky","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Casey stepped with Anna off the curb","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"His shoes are clogs, did you see? did you see?","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"They dipped in that puddle","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"The one catching green","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"They were tripping up and slipping around","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Singing Rosie","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"And oh,oh,oh, I wanted to pull you down","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Roll on top of me baby,yeah, just roll","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Roll roll","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"We'll wreck our clothes","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"We'll scrape our knees","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"We'll taste the scabs","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"You, sweet, are worth these next four months","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Until I bail out,yeah,kiss behind your ears","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Drive off in the van","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Oh my god, I think I'm dying in this car seat","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Where I'll spend through winter","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"I dont know if I can go","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"I dont know, not through with you","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"I dont know if I can go","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"I dont know, not through with you","Your middle finger was clutching my thumb","Saves the Day","I’m Sorry I’m Leaving","Saves the Day",1197886
"Moving forward using all my breath","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"Making love to you was never second best","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I saw the world crashing all around your face","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"Never really knowing it was always mesh and lace","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I'll stop the world and melt with you","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"You've seen the difference and it's getting better all the time","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"There's nothing you and I won't do","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I'll stop the world and melt with you","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I dream of better lives the kind which never hate","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"Trapped in a moment of imaginary grace","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I've made a pilgrimage to save this human race","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"Never comprehending the race had long gone by","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I'll stop the world and melt with you","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"You've seen the difference and it's getting better all the time","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"There's nothing you and I won't do","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I'll stop the world and melt with you","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"The future's open wide","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"The future's open wide","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"(Let's go!)","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I'll stop the world and melt with you","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"(these things go by)","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I've seen some changes but it's getting better all the time","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"(these things go by)","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"There's nothing you and I won't do","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"(these things go by)","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I'll stop the world and melt with you","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"(these things go by)","Moving forward using all my breath","Saves the Day","I Melt With You","Saves the Day",983327
"I think you're a really neat person","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"And I think I want to spend some more times with you","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"Cause you aren't boring and your phone skills are really rad","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"You call me up again","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"I think I really like you","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"You're in my thoughts all the time","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"I remember what you look like","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"I can picture us walking hand in hand and side by side","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"Then I look into your grey-blue eyes","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"I like you an awful lot","I think you're a really neat person","Saves the Day","I Think I’ll Quit","Saves the Day",1226309
"I'm never in my waking life","Verse 1","Saves the Day","In My Waking Life","Saves the Day",2463470
"Dreaming is my all the time","Verse 1","Saves the Day","In My Waking Life","Saves the Day",2463470
"Whether it's the weather or my mind, it's all too much","Verse 1","Saves the Day","In My Waking Life","Saves the Day",2463470
"Calling in the frigid wind","Verse 1","Saves the Day","In My Waking Life","Saves the Day",2463470
"A whisper is my dearest friend","Verse 1","Saves the Day","In My Waking Life","Saves the Day",2463470
"Leading me along a lily laden twisting trail","Verse 1","Saves the Day","In My Waking Life","Saves the Day",2463470
"Where we go, will tomorrow know?","Chorus","Saves the Day","In My Waking Life","Saves the Day",2463470
"Into the vast and empty alleys, we proceed","Chorus","Saves the Day","In My Waking Life","Saves the Day",2463470
"I'm never in my waking life","Verse 2","Saves the Day","In My Waking Life","Saves the Day",2463470
"Dreaming is my all the time","Verse 2","Saves the Day","In My Waking Life","Saves the Day",2463470
"Whether it's the weather or my mind, it's all too much","Verse 2","Saves the Day","In My Waking Life","Saves the Day",2463470
"Crawling on the cloudy streets","Verse 2","Saves the Day","In My Waking Life","Saves the Day",2463470
"Streaming with a billion feet","Verse 2","Saves the Day","In My Waking Life","Saves the Day",2463470
"Fumbling along into the dark and dismal day","Verse 2","Saves the Day","In My Waking Life","Saves the Day",2463470
"Where we go, will tomorrow know?","Chorus","Saves the Day","In My Waking Life","Saves the Day",2463470
"Into the vast and empty alleys, we proceed","Chorus","Saves the Day","In My Waking Life","Saves the Day",2463470
"Forever winding our way, weary without sleep","Chorus","Saves the Day","In My Waking Life","Saves the Day",2463470
"Forever winding our way, weary without sleep","Chorus","Saves the Day","In My Waking Life","Saves the Day",2463470
"Oh, oh, oh","Chorus","Saves the Day","In My Waking Life","Saves the Day",2463470
"I'm never in my waking life","Verse 3","Saves the Day","In My Waking Life","Saves the Day",2463470
"Dreaming is my all the time","Verse 3","Saves the Day","In My Waking Life","Saves the Day",2463470
"Whether it's the weather or my mind, it's all too much","Verse 3","Saves the Day","In My Waking Life","Saves the Day",2463470
"Calling in the frigid wind","Verse 3","Saves the Day","In My Waking Life","Saves the Day",2463470
"A whisper is my dearest friend","Verse 3","Saves the Day","In My Waking Life","Saves the Day",2463470
"Leading me along a lily laden twisting trail","Verse 3","Saves the Day","In My Waking Life","Saves the Day",2463470
"Bottles breaking on my face are only a reminder of your love","Verse 1","Saves the Day","In Reverie","Saves the Day",1101047
"I lost a lifetime ago","Verse 1","Saves the Day","In Reverie","Saves the Day",1101047
"Was I dreaming when I knew you?","Verse 1","Saves the Day","In Reverie","Saves the Day",1101047
"I don't know","Verse 1","Saves the Day","In Reverie","Saves the Day",1101047
"So once again, I swim in reverie","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Without your love","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Feels so long ago, I can't remember now","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Where we began","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Smell of burning photographs slide slowly to my nostrils","Verse 2","Saves the Day","In Reverie","Saves the Day",1101047
"I try remembering the soft silence of summer","Verse 2","Saves the Day","In Reverie","Saves the Day",1101047
"Sweating in the evening","Verse 2","Saves the Day","In Reverie","Saves the Day",1101047
"So once again, I swim in reverie","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Without your love","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Feels so long ago, I can't remember now","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Where we began","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"So once again, I swim in reverie","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Without your love","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"So long ago, I can't remember now","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Where we began","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"So once again, I swim in reverie","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Without your love","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Feels so long ago, I can't remember now","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Where we began","Chorus","Saves the Day","In Reverie","Saves the Day",1101047
"Where we began","Outro","Saves the Day","In Reverie","Saves the Day",1101047
"Did we begin?","Outro","Saves the Day","In Reverie","Saves the Day",1101047
"Turned into something good","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"As if it never could","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Whoaaa","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Crash up a two bit town","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Somehow we made it out","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"When we tail out to the left","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Even though you turned right","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"You pulled the brake","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"I lean back and inhale","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Still we were able to climb","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"From the wreck upside down","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"While I was standing there","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Thinking to myself","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Our luck is in the between of","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Better days and never be okay","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Our love is in the between of","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Say my name and say you'll go away","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"No moment in between the past","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"And the change","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Will the pain go away","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Our heart is in the between of","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"It's all the same and it's a holiday","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"They say when we walk out","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"We'll send the bill farewell","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"I hope a miracle may","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Only be days away","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"I'm thinking when we get back to the house","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"You look away when I say","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"That it may be okay","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"I hope you're standing there","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Thinking to yourself","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Our luck is in the between of","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Better days and never be okay","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Our love is in the between of","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Say my name and say you'll go away","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"No moment in between the past","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"And the change","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Will the pain go away","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Our heart is in the between of","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"It's all the same and it's a holiday","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Even though it's a never know","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Every moment a who can tell","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"After living through living hell","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Are you alive and well","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Maybe its no big deal","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"To live through the ordeal","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Whoaaa","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Its all an accident","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Whether we die or live","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"What if the night that we met","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"You look right","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"I look left","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"We never hit it off","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Outside of the bar","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"What if we look back and laugh","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"When its all in the past","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Will we be standing there","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Thinking to ourselves","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Our luck is in the between of","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Better days and never be okay","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Our love is in the between of","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Say my name and say you'll go away","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"No moment in between the past","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"And the change","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Will the pain go away","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"Our heart is in the between of","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"It's all the same and it's a holiday","Turned into something good","Saves the Day","In The In Between","Saves the Day",1175806
"No turning back stuck in traffic on the tarmac play a show in our strait jackets land on the highway and try to drive drunk wearing leopard Chinese handcuffs gonna pave our own roads make ourselves at home if we’re stuck on a plane we’re skydiving to the show it’s such a beautiful world sometimes it’s all such a blur we wanna see you at our next show what’s a jughandle keep getting turned around roll down the window smoke a cigarette the words are all wrong we keep fucking up the chords but still we play the song for your first dance gonna build our own stage like back in the day let them say what they say we’re gonna play what we play it’s such a beautiful world sometimes it’s all such a blur we wanna see you at our next show gonna push our luck come on you can keep up cause in the end we’ll all walk off in the sun when we can’t take the heat we can steal the kitchen sink from the oasis by the side of the road we’ll have our head in the clouds wear our hair upside down so let the good times roll mission to ground control it’s such a beautiful world sometimes it’s all such a blur we wanna see you at our next show it’s such a beautiful world sometimes it’s all such a blur we wanna see you at our next show","No turning back stuck in traffic on the tarmac play a show in our strait jackets land on the highway and try to drive drunk wearing leopard Chinese handcuffs gonna pave our own roads make ourselves at home if we’re stuck on a plane we’re skydiving to the show it’s such a beautiful world sometimes it’s all such a blur we wanna see you at our next show what’s a jughandle keep getting turned around roll down the window smoke a cigarette the words are all wrong we keep fucking up the chords but still we play the song for your first dance gonna build our own stage like back in the day let them say what they say we’re gonna play what we play it’s such a beautiful world sometimes it’s all such a blur we wanna see you at our next show gonna push our luck come on you can keep up cause in the end we’ll all walk off in the sun when we can’t take the heat we can steal the kitchen sink from the oasis by the side of the road we’ll have our head in the clouds wear our hair upside down so let the good times roll mission to ground control it’s such a beautiful world sometimes it’s all such a blur we wanna see you at our next show it’s such a beautiful world sometimes it’s all such a blur we wanna see you at our next show","Saves the Day","It’s Such A Beautiful World","Saves the Day",3899812
"To me, the only thing left after a while","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Was that night we watched","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Documentaries up through morning","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Then you kicked me out","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"You opened up the screen door","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"And threw me out on the porch","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"It was summer then","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"And I drove home whistling","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Down the pike, yeah","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
